timestamp,symbol,pattern,confidence,prediction,current_price,predicted_move
2026-03-27T12:50:39.877440+00:00,9618.HK,Unknown,0.0,104.14422387361589,113.6999969482422,-0.0840437408188869
2026-03-27T12:50:39.973085+00:00,3690.HK,Unknown,0.0,76.55277133667187,85.9000015258789,-0.1088152505607467
2026-03-27T12:50:40.047333+00:00,1024.HK,Unknown,0.0,45.58557698581842,46.08000183105469,-0.0107297054164407
2026-03-27T12:50:40.151042+00:00,0388.HK,Unknown,0.0,380.48122455855264,390.3999938964844,-0.0254066841521563
2026-03-27T12:50:40.240037+00:00,0700.HK,Unknown,0.0,489.7231474518776,493.3999938964844,-0.0074520601744842
2026-03-27T12:50:46.373075+00:00,2318.HK,Unknown,0.0,56.98956628029248,59.34999847412109,-0.0397713943473453
2026-03-27T12:50:46.467234+00:00,2688.HK,Unknown,0.0,62.76012869072736,65.05000305175781,-0.0352017563966675
2026-03-27T12:50:47.447296+00:00,0939.HK,Unknown,0.0,7.747517202089899,8.09000015258789,-0.0423341092754412
2026-03-27T12:50:47.535929+00:00,2269.HK,Unknown,0.0,31.2349900168294,32.400001525878906,-0.0359571436476314
2026-03-27T12:50:47.634577+00:00,0175.HK,Unknown,0.0,19.55122848952721,20.8799991607666,-0.063638444666997
2026-03-27T12:50:47.750293+00:00,2800.HK,Unknown,0.0,24.4489492034013,25.239999771118164,-0.0313411479750509
2026-03-27T12:50:47.855129+00:00,0700.HK,Unknown,0.0,486.67672111839056,493.0,-0.0128261234921083
2026-03-27T12:50:47.963108+00:00,9988.HK,Unknown,0.0,117.386480419703,122.4000015258789,-0.0409601392457165
2026-03-27T12:50:48.052921+00:00,1299.HK,Unknown,0.0,78.32856599740165,85.8499984741211,-0.0876113291835028
2026-03-27T12:50:48.138939+00:00,2018.HK,Unknown,0.0,31.14031451778346,34.34000015258789,-0.0931766342628656
2026-03-27T12:50:48.243824+00:00,0388.HK,Unknown,0.0,378.4332920764182,391.0,-0.0321399179631248
2026-03-27T12:50:48.330780+00:00,3033.HK,Unknown,0.0,4.55107658303981,4.673999786376953,-0.0262993600674566
2026-03-27T12:50:48.429918+00:00,0688.HK,Unknown,0.0,11.78158291416619,11.90999984741211,-0.0107822783283933
2026-03-27T12:50:48.507801+00:00,9618.HK,Unknown,0.0,103.13909277945169,114.0,-0.095271115969722
2026-03-27T12:50:48.638735+00:00,1024.HK,Unknown,0.0,44.71322197105275,46.08000183105469,-0.0296610200887801
2026-03-27T12:50:48.766884+00:00,1109.HK,Unknown,0.0,27.71026973161452,27.89999961853028,-0.0068003544627199
2026-03-27T12:50:48.850904+00:00,0960.HK,Unknown,0.0,7.479865542540313,7.71999979019165,-0.0311054733390576
2026-03-27T12:50:48.954357+00:00,0941.HK,Unknown,0.0,76.82032912969589,78.0999984741211,-0.0163850111322246
2026-03-27T12:50:49.045492+00:00,0005.HK,Unknown,0.0,118.28716800495988,125.0,-0.0537026559603209
2026-03-27T12:50:49.153443+00:00,3690.HK,Unknown,0.0,75.4085319524363,86.0999984741211,-0.1241749908381043
2026-03-27T12:50:49.269595+00:00,1211.HK,Unknown,0.0,100.84724074923513,106.3000030517578,-0.0512959750327357
2026-03-27T12:50:49.387480+00:00,9999.HK,Unknown,0.0,170.88619923639504,172.89999389648438,-0.0116471644371196
2026-03-27T12:50:49.782498+00:00,1810.HK,Unknown,0.0,31.47463771500594,33.119998931884766,-0.0496787823049966
2026-03-27T12:51:43.837166+00:00,0388.HK,Unknown,0.0,380.48122455855264,390.3999938964844,-0.0254066841521563
2026-03-27T12:51:43.923622+00:00,0005.HK,Unknown,0.0,118.76099524290204,124.8000030517578,-0.0483894844646057
2026-03-27T12:51:44.008391+00:00,0941.HK,Unknown,0.0,77.01640924811363,78.05000305175781,-0.013242713173999
2026-03-27T12:51:44.079880+00:00,3033.HK,Unknown,0.0,4.575387297377773,4.679999828338623,-0.0223531057260715
2026-03-27T12:51:44.161554+00:00,9999.HK,Unknown,0.0,171.6686576711246,173.10000610351562,-0.0082689103519445
2026-03-27T12:51:44.237260+00:00,2688.HK,Unknown,0.0,63.03112362381819,65.0,-0.0302904057874124
2026-03-27T12:51:44.348599+00:00,0700.HK,Unknown,0.0,489.7231474518776,493.3999938964844,-0.0074520601744842
2026-03-27T12:51:44.423056+00:00,2800.HK,Unknown,0.0,24.57041056695641,25.21999931335449,-0.0257568899319561
2026-03-27T12:51:44.546998+00:00,1211.HK,Unknown,0.0,101.52371545551092,106.5,-0.0467256764740759
2026-03-27T12:51:44.654509+00:00,9618.HK,Unknown,0.0,104.14422387361589,113.6999969482422,-0.0840437408188869
2026-03-27T12:51:44.785397+00:00,0960.HK,Unknown,0.0,7.569984771304938,7.75,-0.0232277714445241
2026-03-27T12:51:44.908708+00:00,1810.HK,Unknown,0.0,31.64641495650108,33.099998474121094,-0.0439149119223219
2026-03-27T12:51:44.994508+00:00,0175.HK,Unknown,0.0,19.73637152895811,20.89999961853028,-0.0556759861631993
2026-03-27T12:51:45.124605+00:00,1109.HK,Unknown,0.0,27.841380534037683,27.89999961853028,-0.0021010424836586
2026-03-27T12:51:45.226971+00:00,9988.HK,Unknown,0.0,118.6975877293635,122.5999984741211,-0.0318304306144124
2026-03-27T12:51:45.314925+00:00,2269.HK,Unknown,0.0,31.45696082745357,32.36000061035156,-0.0279060496250151
2026-03-27T12:51:45.414971+00:00,2018.HK,Unknown,0.0,31.50041843255749,34.279998779296875,-0.081084610435228
2026-03-27T12:51:45.533426+00:00,1299.HK,Unknown,0.0,79.18867725663574,85.6500015258789,-0.075438694152164
2026-03-27T12:51:45.624304+00:00,1024.HK,Unknown,0.0,45.58557698581842,46.08000183105469,-0.0107297054164407
2026-03-27T12:51:45.743286+00:00,3690.HK,Unknown,0.0,76.55277133667187,85.9000015258789,-0.1088152505607467
2026-03-27T12:51:45.859015+00:00,0939.HK,Unknown,0.0,7.779056772964338,8.09000015258789,-0.0384355220962616
2026-03-27T12:51:45.958342+00:00,2318.HK,Unknown,0.0,57.38215664147833,59.29999923706055,-0.0323413595321536
2026-03-27T12:51:46.057316+00:00,0688.HK,Unknown,0.0,11.826249221762268,11.899999618530272,-0.006197512532115
2026-03-27T12:51:52.157438+00:00,1299.HK,Unknown,0.0,78.32856599740165,85.8499984741211,-0.0876113291835028
2026-03-27T12:51:52.228442+00:00,0960.HK,Unknown,0.0,7.479865542540313,7.71999979019165,-0.0311054733390576
2026-03-27T12:51:52.306291+00:00,0700.HK,Unknown,0.0,486.67672111839056,493.0,-0.0128261234921083
2026-03-27T12:51:52.390354+00:00,0939.HK,Unknown,0.0,7.747517202089899,8.09000015258789,-0.0423341092754412
2026-03-27T12:51:52.472461+00:00,0688.HK,Unknown,0.0,11.78158291416619,11.90999984741211,-0.0107822783283933
2026-03-27T12:51:52.613218+00:00,1810.HK,Unknown,0.0,31.47463771500594,33.119998931884766,-0.0496787823049966
2026-03-27T12:51:52.745098+00:00,9999.HK,Unknown,0.0,170.88619923639504,172.89999389648438,-0.0116471644371196
2026-03-27T12:51:52.826801+00:00,1024.HK,Unknown,0.0,44.71322197105275,46.08000183105469,-0.0296610200887801
2026-03-27T12:51:52.938750+00:00,0941.HK,Unknown,0.0,76.82032912969589,78.0999984741211,-0.0163850111322246
2026-03-27T12:51:53.119198+00:00,2269.HK,Unknown,0.0,31.2349900168294,32.400001525878906,-0.0359571436476314
2026-03-27T12:51:53.243177+00:00,3690.HK,Unknown,0.0,75.4085319524363,86.0999984741211,-0.1241749908381043
2026-03-27T12:51:54.240784+00:00,1109.HK,Unknown,0.0,27.71026973161452,27.89999961853028,-0.0068003544627199
2026-03-27T12:51:54.336287+00:00,2018.HK,Unknown,0.0,31.14031451778346,34.34000015258789,-0.0931766342628656
2026-03-27T12:51:54.410858+00:00,0005.HK,Unknown,0.0,118.28716800495988,125.0,-0.0537026559603209
2026-03-27T12:51:54.531769+00:00,2800.HK,Unknown,0.0,24.4489492034013,25.239999771118164,-0.0313411479750509
2026-03-27T12:51:54.633358+00:00,3033.HK,Unknown,0.0,4.55107658303981,4.673999786376953,-0.0262993600674566
2026-03-27T12:51:54.748409+00:00,9988.HK,Unknown,0.0,117.386480419703,122.4000015258789,-0.0409601392457165
2026-03-27T12:51:54.883416+00:00,0388.HK,Unknown,0.0,378.4332920764182,391.0,-0.0321399179631248
2026-03-27T12:51:55.043822+00:00,1211.HK,Unknown,0.0,100.84724074923513,106.3000030517578,-0.0512959750327357
2026-03-27T12:51:55.138620+00:00,2688.HK,Unknown,0.0,62.76012869072736,65.05000305175781,-0.0352017563966675
2026-03-27T12:51:55.209444+00:00,2318.HK,Unknown,0.0,56.98956628029248,59.34999847412109,-0.0397713943473453
2026-03-27T12:51:55.315929+00:00,0175.HK,Unknown,0.0,19.55122848952721,20.8799991607666,-0.063638444666997
2026-03-27T12:51:55.408757+00:00,9618.HK,Unknown,0.0,103.13909277945169,114.0,-0.095271115969722
2026-03-27T12:52:49.368007+00:00,0700.HK,Unknown,0.0,489.7231474518776,493.3999938964844,-0.0074520601744842
2026-03-27T12:52:49.440524+00:00,0388.HK,Unknown,0.0,380.48122455855264,390.3999938964844,-0.0254066841521563
2026-03-27T12:52:49.512237+00:00,1109.HK,Unknown,0.0,27.841380534037683,27.89999961853028,-0.0021010424836586
2026-03-27T12:52:49.584964+00:00,1024.HK,Unknown,0.0,45.58557698581842,46.08000183105469,-0.0107297054164407
2026-03-27T12:52:49.661837+00:00,2800.HK,Unknown,0.0,24.57041056695641,25.21999931335449,-0.0257568899319561
2026-03-27T12:52:49.741361+00:00,2269.HK,Unknown,0.0,31.45696082745357,32.36000061035156,-0.0279060496250151
2026-03-27T12:52:49.833397+00:00,0939.HK,Unknown,0.0,7.779056772964338,8.09000015258789,-0.0384355220962616
2026-03-27T12:52:49.928492+00:00,0005.HK,Unknown,0.0,118.76099524290204,124.8000030517578,-0.0483894844646057
2026-03-27T12:52:50.045851+00:00,1810.HK,Unknown,0.0,31.64641495650108,33.099998474121094,-0.0439149119223219
2026-03-27T12:52:50.125885+00:00,9988.HK,Unknown,0.0,118.6975877293635,122.5999984741211,-0.0318304306144124
2026-03-27T12:52:50.276559+00:00,0960.HK,Unknown,0.0,7.569984771304938,7.75,-0.0232277714445241
2026-03-27T12:52:50.390433+00:00,1299.HK,Unknown,0.0,79.18867725663574,85.6500015258789,-0.075438694152164
2026-03-27T12:52:50.485010+00:00,3033.HK,Unknown,0.0,4.575387297377773,4.679999828338623,-0.0223531057260715
2026-03-27T12:52:50.613022+00:00,3690.HK,Unknown,0.0,76.55277133667187,85.9000015258789,-0.1088152505607467
2026-03-27T12:52:50.691133+00:00,9999.HK,Unknown,0.0,171.6686576711246,173.10000610351562,-0.0082689103519445
2026-03-27T12:52:50.783303+00:00,2318.HK,Unknown,0.0,57.38215664147833,59.29999923706055,-0.0323413595321536
2026-03-27T12:52:50.897996+00:00,9618.HK,Unknown,0.0,104.14422387361589,113.6999969482422,-0.0840437408188869
2026-03-27T12:52:50.974980+00:00,1211.HK,Unknown,0.0,101.52371545551092,106.5,-0.0467256764740759
2026-03-27T12:52:51.092849+00:00,2688.HK,Unknown,0.0,63.03112362381819,65.0,-0.0302904057874124
2026-03-27T12:52:51.193294+00:00,2018.HK,Unknown,0.0,31.50041843255749,34.279998779296875,-0.081084610435228
2026-03-27T12:52:51.337135+00:00,0175.HK,Unknown,0.0,19.73637152895811,20.89999961853028,-0.0556759861631993
2026-03-27T12:52:51.470917+00:00,0941.HK,Unknown,0.0,77.01640924811363,78.05000305175781,-0.013242713173999
2026-03-27T12:52:51.571791+00:00,0688.HK,Unknown,0.0,11.826249221762268,11.899999618530272,-0.006197512532115
2026-03-27T12:52:57.718805+00:00,9988.HK,Unknown,0.0,117.386480419703,122.4000015258789,-0.0409601392457165
2026-03-27T12:52:57.842788+00:00,1024.HK,Unknown,0.0,44.71322197105275,46.08000183105469,-0.0296610200887801
2026-03-27T12:52:57.917367+00:00,0960.HK,Unknown,0.0,7.479865542540313,7.71999979019165,-0.0311054733390576
2026-03-27T12:52:57.991722+00:00,2269.HK,Unknown,0.0,31.2349900168294,32.400001525878906,-0.0359571436476314
2026-03-27T12:52:58.078715+00:00,0939.HK,Unknown,0.0,7.747517202089899,8.09000015258789,-0.0423341092754412
2026-03-27T12:52:58.165748+00:00,0941.HK,Unknown,0.0,76.82032912969589,78.0999984741211,-0.0163850111322246
2026-03-27T12:52:58.291442+00:00,1299.HK,Unknown,0.0,78.32856599740165,85.8499984741211,-0.0876113291835028
2026-03-27T12:52:58.406001+00:00,1211.HK,Unknown,0.0,100.84724074923513,106.3000030517578,-0.0512959750327357
2026-03-27T12:52:58.486634+00:00,1810.HK,Unknown,0.0,31.47463771500594,33.119998931884766,-0.0496787823049966
2026-03-27T12:52:58.602365+00:00,2688.HK,Unknown,0.0,62.76012869072736,65.05000305175781,-0.0352017563966675
2026-03-27T12:52:58.710129+00:00,0388.HK,Unknown,0.0,378.4332920764182,391.0,-0.0321399179631248
2026-03-27T12:52:58.815981+00:00,3690.HK,Unknown,0.0,75.4085319524363,86.0999984741211,-0.1241749908381043
2026-03-27T12:52:58.930314+00:00,0175.HK,Unknown,0.0,19.55122848952721,20.8799991607666,-0.063638444666997
2026-03-27T12:52:59.029699+00:00,2318.HK,Unknown,0.0,56.98956628029248,59.34999847412109,-0.0397713943473453
2026-03-27T12:52:59.130593+00:00,3033.HK,Unknown,0.0,4.55107658303981,4.673999786376953,-0.0262993600674566
2026-03-27T12:52:59.219822+00:00,0688.HK,Unknown,0.0,11.78158291416619,11.90999984741211,-0.0107822783283933
2026-03-27T12:52:59.315977+00:00,9999.HK,Unknown,0.0,170.88619923639504,172.89999389648438,-0.0116471644371196
2026-03-27T12:52:59.412179+00:00,1109.HK,Unknown,0.0,27.71026973161452,27.89999961853028,-0.0068003544627199
2026-03-27T12:52:59.517519+00:00,9618.HK,Unknown,0.0,103.13909277945169,114.0,-0.095271115969722
2026-03-27T12:52:59.625694+00:00,2800.HK,Unknown,0.0,24.4489492034013,25.239999771118164,-0.0313411479750509
2026-03-27T12:52:59.723100+00:00,0005.HK,Unknown,0.0,118.28716800495988,125.0,-0.0537026559603209
2026-03-27T12:52:59.814173+00:00,2018.HK,Unknown,0.0,31.14031451778346,34.34000015258789,-0.0931766342628656
2026-03-27T12:52:59.895130+00:00,0700.HK,Unknown,0.0,486.67672111839056,493.0,-0.0128261234921083
2026-03-27T12:53:54.728600+00:00,9988.HK,Unknown,0.0,118.6975877293635,122.5999984741211,-0.0318304306144124
2026-03-27T12:53:54.815480+00:00,1024.HK,Unknown,0.0,45.58557698581842,46.08000183105469,-0.0107297054164407
2026-03-27T12:53:54.892404+00:00,2800.HK,Unknown,0.0,24.57041056695641,25.21999931335449,-0.0257568899319561
2026-03-27T12:53:54.974363+00:00,3690.HK,Unknown,0.0,76.55277133667187,85.9000015258789,-0.1088152505607467
2026-03-27T12:53:55.053549+00:00,0939.HK,Unknown,0.0,7.779056772964338,8.09000015258789,-0.0384355220962616
2026-03-27T12:53:55.145661+00:00,9618.HK,Unknown,0.0,104.14422387361589,113.6999969482422,-0.0840437408188869
2026-03-27T12:53:55.247173+00:00,1109.HK,Unknown,0.0,27.841380534037683,27.89999961853028,-0.0021010424836586
2026-03-27T12:53:55.362916+00:00,0688.HK,Unknown,0.0,11.826249221762268,11.899999618530272,-0.006197512532115
2026-03-27T12:53:55.770559+00:00,1810.HK,Unknown,0.0,31.64641495650108,33.099998474121094,-0.0439149119223219
2026-03-27T12:53:55.843059+00:00,0700.HK,Unknown,0.0,489.7231474518776,493.3999938964844,-0.0074520601744842
2026-03-27T12:53:55.926401+00:00,3033.HK,Unknown,0.0,4.575387297377773,4.679999828338623,-0.0223531057260715
2026-03-27T12:53:56.007542+00:00,2688.HK,Unknown,0.0,63.03112362381819,65.0,-0.0302904057874124
