Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-12 00:00:00-04:00,28.153077957691764,28.3186304739602,27.76678933781695,28.05190658569336,13376800,0.276,0.0
2024-03-13 00:00:00-04:00,28.05190760914872,28.46578891492,27.86795997230489,28.281841278076172,8006400,0.0,0.0
2024-03-14 00:00:00-04:00,28.3278283181116,28.438197254995945,27.92314630946339,28.153079986572266,9767200,0.0,0.0
2024-03-15 00:00:00-04:00,28.005923285668985,28.474986455153783,27.959935496525038,27.978330612182617,15269700,0.0,0.0
2024-03-18 00:00:00-04:00,27.950735234354227,28.02431393561074,27.233343335666905,27.536855697631836,9223700,0.0,0.0
2024-03-19 00:00:00-04:00,27.417287505279056,27.490866201956162,27.13217027493708,27.426485061645508,6113600,0.0,0.0
2024-03-20 00:00:00-04:00,27.31611888354104,27.38050002618451,26.97581630266969,27.2977237701416,5292800,0.0,0.0
2024-03-21 00:00:00-04:00,27.45408223545852,27.950738080957525,27.316122375834066,27.665620803833008,6699300,0.0,0.0
2024-03-22 00:00:00-04:00,27.69321062538365,27.812775356943135,27.546053223039078,27.638025283813477,4796900,0.0,0.0
2024-03-25 00:00:00-04:00,27.490871752559443,27.647226733849294,27.417293041026266,27.481674194335938,6904700,0.0,0.0
2024-03-26 00:00:00-04:00,27.638027372002533,27.720803636357335,27.573646222894297,27.582843780517578,6167100,0.0,0.0
2024-03-27 00:00:00-04:00,27.766790892136637,27.775988449583586,27.343712020850493,27.702409744262695,6440800,0.0,0.0
2024-03-28 00:00:00-04:00,27.702410028433388,27.93234370420166,27.61963376481643,27.794382095336914,5954100,0.0,0.0
2024-04-01 00:00:00-04:00,27.821975023777505,28.107092293160427,27.7943823508999,27.941539764404297,6811800,0.0,0.0
2024-04-02 00:00:00-04:00,27.73920005984089,27.913950154415346,27.168965494341883,27.187358856201172,6127600,0.0,0.0
2024-04-03 00:00:00-04:00,27.104579227021013,27.674815476066527,27.058593196692737,27.279329299926758,6862800,0.0,0.0
2024-04-04 00:00:00-04:00,27.638027834653805,27.959935339838353,27.214950702429086,27.260936737060547,5401900,0.0,0.0
