Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-05-30 00:00:00-04:00,7.081789617117499,7.408288174037788,6.838065805493883,7.109381198883057,37077900,0.0,0.0,0.0
2024-05-31 00:00:00-04:00,7.081790136781087,7.219747178625569,6.7047079358190675,7.035804748535156,25382500,0.0,0.0,0.0
2024-06-03 00:00:00-04:00,7.035804585624647,7.394492535272387,6.750693606309436,6.907044887542725,33021500,0.0,0.0,0.0
2024-06-04 00:00:00-04:00,6.778284549713135,7.008212794454177,6.7231018236016835,6.778284549713135,26936400,0.0,0.0,0.0
2024-06-05 00:00:00-04:00,6.824270124413758,6.879452848506324,6.566750306761803,6.79667854309082,29303700,0.0,0.0,0.0
2024-06-06 00:00:00-04:00,6.750693406029422,7.155367169405771,6.612736371472183,7.026607036590576,32281800,0.0,0.0,0.0
2024-06-07 00:00:00-04:00,6.870256495149532,7.1185790085030485,6.82427110441199,6.9714250564575195,27295600,0.0,0.0,0.0
2024-06-10 00:00:00-04:00,6.8702555675344215,7.061556030207107,6.631130427746876,6.686313152313232,29394100,0.0,0.0,0.0
2024-06-11 00:00:00-04:00,6.695511366461731,6.75069409823229,6.189669000734884,6.447188854217529,30228600,0.0,0.0,0.0
2024-06-12 00:00:00-04:00,6.4839772946908845,7.182958997231056,6.382808734574006,6.943833827972412,44203400,0.0,0.0,0.0
2024-06-13 00:00:00-04:00,7.808363444260937,8.010700557229923,7.248258455932524,7.348506927490234,79826100,0.0,0.0,0.0
2024-06-14 00:00:00-04:00,7.610625001234154,7.615223671654376,6.888650410286595,6.962227821350098,52759100,0.0,0.0,0.0
2024-06-17 00:00:00-04:00,6.971423821330195,7.817559772788804,6.9070441979931,7.7071943283081055,62758000,0.0,0.0,0.0
2024-06-18 00:00:00-04:00,7.6428159802554045,7.6796044678875175,7.2887262386046086,7.504858493804932,36081700,0.0,0.0,0.0
2024-06-20 00:00:00-04:00,7.477266409332887,7.52325223238078,7.077191327608135,7.2197465896606445,30462700,0.0,0.0,0.0
2024-06-21 00:00:00-04:00,7.265732827596111,7.403689866064096,7.146170031686967,7.330112457275391,27245200,0.0,0.0,0.0
2024-06-24 00:00:00-04:00,7.495660406921782,7.762377134997232,7.2933237450744235,7.311717987060547,33800800,0.0,0.0,0.0
2024-06-25 00:00:00-04:00,7.425091480140404,7.731759777029968,7.257817984507149,7.685295581817627,30232500,0.082,0.0,0.0
2024-06-26 00:00:00-04:00,7.610950229618268,8.530955923114158,7.601657923166999,8.419440269470215,54560100,0.0,0.0,0.0
2024-06-27 00:00:00-04:00,8.307925218455633,8.614594428744715,8.224289127919839,8.512371063232422,43433600,0.0,0.0,0.0
2024-06-28 00:00:00-04:00,8.67964544958198,8.995606983742018,8.307925632703412,8.549543380737305,55997600,0.0,0.0,0.0
2024-07-01 00:00:00-04:00,8.800453855137507,9.859853194165579,8.795807257970989,9.562478065490723,67109300,0.0,0.0,0.0
2024-07-02 00:00:00-04:00,10.38955388013288,11.514004707336426,10.315210097032462,11.514004707336426,97272800,0.0,0.0,0.0
2024-07-03 00:00:00-04:00,11.839258601441244,13.205327174299175,11.812309578137558,13.02876091003418,86379100,0.0,0.0,0.0
2024-07-05 00:00:00-04:00,13.372601302834719,13.623511353842844,12.59199067970221,13.521288871765137,67953100,0.0,0.0,0.0
2024-07-08 00:00:00-04:00,13.121690228995543,14.393899844816307,12.796436396907767,13.697854995727539,79940000,0.0,0.0,0.0
2024-07-09 00:00:00-04:00,13.484117277156178,15.054631752705953,13.400480296224815,14.710790634155273,68578900,0.0,0.0,0.0
2024-07-10 00:00:00-04:00,14.766548875282593,15.291601973959843,14.210828056518876,14.813013076782227,54580500,0.0,0.0,0.0
2024-07-11 00:00:00-04:00,14.813012242778456,15.658674310675906,12.155219830986969,12.30390739440918,120067700,0.0,0.0,0.0
2024-07-12 00:00:00-04:00,11.76491481793516,13.399550153615449,11.490771783913553,13.02876091003418,74776400,0.0,0.0,0.0
2024-07-15 00:00:00-04:00,13.851187956263576,14.845537527628696,13.405125292892397,13.511994361877441,71431700,0.0,0.0,0.0
2024-07-16 00:00:00-04:00,13.772198770159438,14.125332185579913,12.759263610235832,13.902300834655762,52724200,0.0,0.0,0.0
2024-07-17 00:00:00-04:00,13.47482323670659,14.097453070957682,12.77784962101487,13.0194673538208,47106800,0.0,0.0,0.0
2024-07-18 00:00:00-04:00,13.307549551293306,13.920886203559938,12.889365550770403,13.103104591369629,48474200,0.0,0.0,0.0
2024-07-19 00:00:00-04:00,12.945124509612764,13.05664018984749,11.79279404135825,12.043704986572266,41125000,0.0,0.0,0.0
2024-07-22 00:00:00-04:00,12.545525201928358,13.436721800027673,12.499989790455679,13.279670715332031,36129800,0.0,0.0,0.0
2024-07-23 00:00:00-04:00,13.465529768837541,13.707147496733667,12.64774730336065,12.73138427734375,60891400,0.0,0.0,0.0
2024-07-24 00:00:00-04:00,10.538241314264836,10.61165542250113,9.469547894655934,9.562478065490723,86340200,0.0,0.0,0.0
2024-07-25 00:00:00-04:00,9.65540787558353,10.463897141147646,9.59964959791632,9.962076187133789,56047200,0.0,0.0,0.0
2024-07-26 00:00:00-04:00,10.027127902416641,10.129350389036116,9.497428193005396,9.91561222076416,42776300,0.0,0.0,0.0
2024-07-29 00:00:00-04:00,10.361674687064165,11.198043607817976,10.352382378512463,11.012184143066406,52318100,0.0,0.0,0.0
2024-07-30 00:00:00-04:00,11.012184003945986,11.026122909721362,9.859853564548349,10.110764503479004,45335400,0.0,0.0,0.0
2024-07-31 00:00:00-04:00,10.593999052265294,11.193396812520657,10.487129972703551,10.956425666809082,32137500,0.0,0.0,0.0
2024-08-01 00:00:00-04:00,10.52894699552927,10.93690896620568,9.292980641155415,9.534598350524902,45878000,0.0,0.0,0.0
2024-08-02 00:00:00-04:00,9.302277522873812,9.450965130287699,8.549545402530947,8.707526206970215,48504400,0.0,0.0,0.0
2024-08-05 00:00:00-04:00,6.802462724472825,8.382269870184865,6.5561983918018605,7.9733781814575195,61872900,0.0,0.0,0.0
2024-08-06 00:00:00-04:00,8.122067030987639,8.28004781486537,7.462265194277095,8.084895133972168,46647100,0.0,0.0,0.0
2024-08-07 00:00:00-04:00,8.112772190808096,8.326511220010607,7.3600412072525785,7.387919902801514,46694600,0.0,0.0,0.0
2024-08-08 00:00:00-04:00,7.694589415917426,8.066309255109003,7.397214253562478,7.945500373840332,34920600,0.0,0.0,0.0
2024-08-09 00:00:00-04:00,7.7689336755130265,8.075602051766966,7.620246085359352,8.010551452636719,27689300,0.0,0.0,0.0
2024-08-12 00:00:00-04:00,7.926913050249197,7.936206244541161,7.573779643384637,7.8061041831970215,33903500,0.0,0.0,0.0
2024-08-13 00:00:00-04:00,7.880447783053542,8.670351554673474,7.773578709907247,8.633179664611816,45218800,0.0,0.0,0.0
2024-08-14 00:00:00-04:00,8.586716186804981,8.66105998083592,7.861863751879348,8.084895133972168,48779200,0.0,0.0,0.0
2024-08-15 00:00:00-04:00,8.363684237750716,9.237224201522283,8.354391042564837,9.097829818725586,46324000,0.0,0.0,0.0
2024-08-16 00:00:00-04:00,8.837626130945774,9.571771676506858,8.800454238243232,9.265103340148926,40909800,0.0,0.0,0.0
2024-08-19 00:00:00-04:00,9.344094341242759,9.84126877138136,9.079244477430448,9.82268238067627,44893400,0.0,0.0,0.0
2024-08-20 00:00:00-04:00,10.00854198159758,10.296623925635066,9.535528477351104,9.673994064331055,37809600,0.0,0.0,0.0
2024-08-21 00:00:00-04:00,9.804097296173316,9.97973479636906,9.474195937009899,9.859854698181152,31392200,0.0,0.0,0.0
2024-08-22 00:00:00-04:00,9.915613063791014,9.989956857880053,8.726111472118438,8.753990173339844,42338300,0.0,0.0,0.0
2024-08-23 00:00:00-04:00,9.051363493191474,9.627528222329667,9.027201720755905,9.52530574798584,35718800,0.0,0.0,0.0
2024-08-26 00:00:00-04:00,9.385910820378898,9.422153033731187,8.726109158119618,8.92126178741455,30974800,0.0,0.0,0.0
2024-08-27 00:00:00-04:00,8.902676873407657,9.116415924777487,8.382270366698913,8.577422142028809,31716300,0.0,0.0,0.0
2024-08-28 00:00:00-04:00,8.605302164617182,8.791161640756755,8.033783943145036,8.280047416687012,36560000,0.0,0.0,0.0
2024-08-29 00:00:00-04:00,8.60530198835378,9.022556348647072,8.303280235032334,8.326512336730957,37458500,0.0,0.0,0.0
2024-08-30 00:00:00-04:00,8.512371113407061,8.986313393809091,8.382269936530442,8.949141502380371,32274000,0.0,0.0,0.0
2024-09-03 00:00:00-04:00,9.051364714268702,9.43237685378906,8.56813008661416,8.661059379577637,53624700,0.0,0.0,0.0
2024-09-04 00:00:00-04:00,8.651766963371772,9.59965070283343,8.651766963371772,9.376619338989258,43138900,0.0,0.0,0.0
2024-09-05 00:00:00-04:00,9.720459954593494,10.705516512256926,9.618237463785585,10.287331581115723,75476300,0.0,0.0,0.0
2024-09-06 00:00:00-04:00,10.501069982168227,10.5847069631221,8.549543380737305,8.549543380737305,74391600,0.0,0.0,0.0
2024-09-09 00:00:00-04:00,8.995606716659381,9.283688657782985,8.780938885500325,9.004899024963379,37633300,0.0,0.0,0.0
2024-09-10 00:00:00-04:00,9.292981128909917,9.831045175852681,9.181465461712728,9.804095268249512,56426100,0.0,0.0,0.0
2024-09-11 00:00:00-04:00,9.664701393400192,9.999249328795344,8.995607295105627,9.971369743347168,59047100,0.0,0.0,0.0
2024-09-12 00:00:00-04:00,9.673995359379811,10.259453406723136,9.595004966811715,10.1200590133667,55912000,0.0,0.0,0.0
2024-09-13 00:00:00-04:00,9.952784737394783,10.361675595704874,9.80409715255475,10.138644218444824,45230600,0.0,0.0,0.0
2024-09-16 00:00:00-04:00,10.064299905145745,10.120058189698938,9.55783229159173,9.841268539428711,40016300,0.0,0.0,0.0
2024-09-17 00:00:00-04:00,10.073592389963558,10.510362781714145,9.813389148307971,9.924904823303223,46663400,0.0,0.0,0.0
2024-09-18 00:00:00-04:00,10.120058253417582,10.6032928821804,9.84126860139202,9.869147300720215,61171700,0.0,0.0,0.0
2024-09-19 00:00:00-04:00,10.454604810057521,11.33743792787948,10.305917239003023,11.318852424621582,60913600,0.0,0.0,0.0
2024-09-20 00:00:00-04:00,11.086528182023878,11.31420614232242,10.566120782593032,10.789152145385742,49045800,0.0,0.0,0.0
2024-09-23 00:00:00-04:00,11.170164724086465,11.848551980720945,11.105113247818302,11.829965591430664,48006200,0.0,0.0,0.0
2024-09-24 00:00:00-04:00,12.24144339842104,12.521996134218396,11.764503836750789,12.250795364379883,59551800,0.08,0.0,0.0
2024-09-25 00:00:00-04:00,12.073111464090758,12.507968066675316,12.045056458332816,12.503292083740234,35593900,0.0,0.0,0.0
2024-09-26 00:00:00-04:00,12.849306656613509,12.961527570295642,11.970242386843866,12.222739219665527,53364400,0.0,0.0,0.0
2024-09-27 00:00:00-04:00,12.521995162878344,12.83995395414166,12.21338744499594,12.821250915527344,39262700,0.0,0.0,0.0
2024-09-30 00:00:00-04:00,12.671624064255305,13.251432577841747,12.35366435541861,12.924120903015137,58465600,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,13.03634154826038,13.157914428043648,11.633578785633892,12.578105926513672,77216900,0.0,0.0,0.0
2024-10-02 00:00:00-04:00,11.558765500892822,11.904780228346652,10.960253925557591,11.699042320251465,73330500,0.0,0.0,0.0
2024-10-03 00:00:00-04:00,11.268859790647538,11.764502328854732,10.642292421355307,10.913493156433105,58906100,0.0,0.0,0.0
2024-10-04 00:00:00-04:00,11.441867846310991,11.829965504912478,11.250157008438723,11.727096557617188,68575500,0.0,0.0,0.0
2024-10-07 00:00:00-04:00,11.642931300869247,11.717745247058323,10.876087906504917,10.8854398727417,57280500,0.0,0.0,0.0
2024-10-08 00:00:00-04:00,11.12858357765639,11.362377357790788,10.857382828374586,11.212749481201172,39184000,0.0,0.0,0.0
2024-10-09 00:00:00-04:00,11.137936413810637,11.46992407132376,10.749838744115266,10.894790649414062,53057100,0.0,0.0,0.0
2024-10-10 00:00:00-04:00,10.969605886622245,11.035068764354849,10.099893460457873,10.670350074768066,71977500,0.0,0.0,0.0
2024-10-11 00:00:00-04:00,9.005736336522611,9.295640118616387,8.510093782333188,8.790645599365234,120684300,0.0,0.0,0.0
2024-10-14 00:00:00-04:00,8.982357306148998,9.117958137305854,8.463335680177485,8.902868270874023,76722000,0.0,0.0,0.0
2024-10-15 00:00:00-04:00,8.977681442264009,9.304992196728877,8.72518373364448,8.930922508239746,52979500,0.0,0.0,0.0
2024-10-16 00:00:00-04:00,9.071198698557378,9.183419608569237,8.879487865805558,9.061846733093262,40169800,0.0,0.0,0.0
2024-10-17 00:00:00-04:00,9.080550712941015,9.127309648660988,8.790646024959198,9.024439811706543,36254400,0.0,0.0,0.0
2024-10-18 00:00:00-04:00,8.996386528015137,9.136663362009871,8.888841579582722,8.996386528015137,31839400,0.0,0.0,0.0
2024-10-21 00:00:00-04:00,8.856109619140625,8.982357596546166,8.595195467711,8.856109619140625,34801700,0.0,0.0,0.0
2024-10-22 00:00:00-04:00,8.706481116654494,8.796257667867755,8.556852342162355,8.771943092346191,40530300,0.0,0.0,0.0
2024-10-23 00:00:00-04:00,8.697128867242995,8.828052814354399,8.304355242203778,8.425928115844727,79684000,0.0,0.0,0.0
2024-10-24 00:00:00-04:00,10.866736387752471,12.241444266328257,10.707756522590861,12.110519409179688,152619800,0.0,0.0,0.0
2024-10-25 00:00:00-04:00,11.689691278351336,12.942826326087028,11.624229292585422,12.90541934967041,137892000,0.0,0.0,0.0
2024-10-28 00:00:00-04:00,12.98958392565511,13.32624667857319,12.250795548973226,12.278850555419922,83661000,0.0,0.0,0.0
2024-10-29 00:00:00-04:00,12.45653387762472,12.503292817868429,11.614876520648359,11.979595184326172,55280200,0.0,0.0,0.0
2024-10-30 00:00:00-04:00,11.839317371079163,12.334959955665436,11.642930552001202,11.801910400390625,45850100,0.0,0.0,0.0
2024-10-31 00:00:00-04:00,11.848671290188253,11.99829919761135,11.04442084186276,11.091178894042969,49150200,0.0,0.0,0.0
2024-11-01 00:00:00-04:00,11.278212158341127,11.451219053323001,10.801272640762345,11.007011413574219,42687400,0.0,0.0,0.0
2024-11-04 00:00:00-05:00,10.604886676312448,10.997660322979765,10.109244080985615,10.47396183013916,55989400,0.0,0.0,0.0
2024-11-05 00:00:00-05:00,10.843356922732607,11.52603440506166,10.75451502713753,11.203398704528809,50971800,0.0,0.0,0.0
2024-11-06 00:00:00-05:00,14.153875984695347,14.588732568313626,13.344949701111084,14.485862731933594,163866900,0.0,0.0,0.0
2024-11-07 00:00:00-05:00,14.523269146702612,15.61742498394147,14.195958394708661,15.327519416809082,91208100,0.0,0.0,0.0
2024-11-08 00:00:00-05:00,15.551962165171716,18.59128144283295,15.392982316222772,17.824438095092773,188360900,0.0,0.0,0.0
2024-11-11 00:00:00-05:00,20.629963396572244,21.976616117689346,19.451642488557912,21.041440963745117,181439300,0.0,0.0,0.0
2024-11-12 00:00:00-05:00,20.106266951791593,20.49904061010503,17.81508698101235,18.432302474975586,143549200,0.0,0.0,0.0
2024-11-13 00:00:00-05:00,19.273962130050826,20.227839512447996,17.76832943357778,18.628690719604492,104271000,0.0,0.0,0.0
2024-11-14 00:00:00-05:00,18.329433658678735,18.591281564278024,16.384269379617223,16.468435287475586,91171000,0.0,0.0,0.0
2024-11-15 00:00:00-05:00,16.421674595175663,17.880549065525052,16.25334278831189,17.49712562561035,89744900,0.0,0.0,0.0
2024-11-18 00:00:00-05:00,19.638675721537023,20.480332895719076,18.460354964200224,19.423585891723633,114874500,0.0,0.0,0.0
2024-11-19 00:00:00-05:00,19.077572003184677,20.396168773600788,18.731558209256892,20.218486785888672,67574200,0.0,0.0,0.0
2024-11-20 00:00:00-05:00,20.143675247035922,20.30265332327902,18.868095937664556,19.769603729248047,52221300,0.0,0.0,0.0
2024-11-21 00:00:00-05:00,19.970664775086462,20.442929221753538,18.98873158721823,19.479698181152344,47486100,0.0,0.0,0.0
2024-11-22 00:00:00-05:00,19.63867989027006,21.415512475982023,19.255258187489773,20.975980758666992,63843400,0.0,0.0,0.0
2024-11-25 00:00:00-05:00,21.89244910569449,22.060780910297467,19.262736448735243,19.292661666870117,74180200,0.0,0.0,0.0
2024-11-26 00:00:00-05:00,19.554512657160718,20.237190103002426,18.94664915355228,19.24590492248535,40477700,0.0,0.0,0.0
2024-11-27 00:00:00-05:00,19.648031866648264,19.713493847589667,17.917957328216758,18.628690719604492,39086200,0.0,0.0,0.0
2024-11-29 00:00:00-05:00,18.97470467066127,19.998720818909845,18.825075005487165,19.975341796875,23420900,0.0,0.0,0.0
2024-12-02 00:00:00-05:00,20.835702459127752,21.700738737599046,20.67672261628543,21.350048065185547,55153800,0.0,0.0,0.0
2024-12-03 00:00:00-05:00,20.6954275369928,21.181719096006052,20.292367231791218,20.676725387573242,34753500,0.0,0.0,0.0
2024-12-04 00:00:00-05:00,20.87310867210789,21.45291803909089,20.34005913197312,21.415510177612305,31752200,0.0,0.0,0.0
2024-12-05 00:00:00-05:00,21.668010561218537,23.519657123631795,21.62779871050902,22.808923721313477,56989400,0.0,0.0,0.0
2024-12-06 00:00:00-05:00,23.781508266046306,25.245058116239704,22.963229875048594,25.240381240844727,53759300,0.0,0.0,0.0
2024-12-09 00:00:00-05:00,26.33453209026299,27.24165134393779,23.76280042688805,25.324542999267578,75536000,0.0,0.0,0.0
2024-12-10 00:00:00-05:00,25.66120701385688,27.877571154893634,25.41806125703716,26.736658096313477,67066700,0.0,0.0,0.0
2024-12-11 00:00:00-05:00,27.90562618665369,29.90690040588379,26.923693007838274,29.90690040588379,62276100,0.0,0.0,0.0
2024-12-12 00:00:00-05:00,29.89746278762603,30.548844702394998,28.4908567692092,28.906230926513672,56835800,0.3,0.0,0.0
2024-12-13 00:00:00-05:00,29.198879342472264,31.426793095783314,28.584314234844403,31.41735076904297,54483700,0.0,0.0,0.0
2024-12-16 00:00:00-05:00,32.125373919195,35.287879943847656,31.398469613848434,35.287879943847656,75136600,0.0,0.0,0.0
2024-12-17 00:00:00-05:00,37.251462313323316,38.46926316491605,34.438250371688504,37.8462028503418,101115700,0.0,0.0,0.0
2024-12-18 00:00:00-05:00,35.70325425250303,39.17728882693906,29.472648922316342,31.6722412109375,117276100,0.0,0.0,0.0
2024-12-19 00:00:00-05:00,33.24877313617425,33.87183345519592,28.64190082514563,30.964216232299805,105188700,0.0,0.0,0.0
2024-12-20 00:00:00-05:00,29.434887451025656,32.493545934931724,28.32093056086939,28.774065017700195,106976500,0.0,0.0,0.0
2024-12-23 00:00:00-05:00,30.168192722353215,30.6329021777818,28.01535541024625,30.20612907409668,55161500,0.14,0.0,0.0
2024-12-24 00:00:00-05:00,30.832066483230776,34.54500326395946,30.727746929504153,34.540260314941406,42294000,0.0,0.0,0.0
2024-12-26 00:00:00-05:00,34.919612122999226,34.95754847461131,32.79522708205708,33.2694206237793,55787700,0.0,0.0,0.0
2024-12-27 00:00:00-05:00,32.52968047579328,32.60555318890038,29.20653197749492,29.969036102294922,64439700,0.0,0.0,0.0
2024-12-30 00:00:00-05:00,28.21451759338379,29.286194272441207,27.73558288057393,27.977420806884766,48705900,0.0,0.0,0.0
2024-12-31 00:00:00-05:00,28.82148651149047,29.352584647419384,25.82458309564102,26.109100341796875,61952600,0.0,0.0,0.0
2025-01-02 00:00:00-05:00,24.373551215510485,24.658066645551003,22.154325072698498,22.941486358642578,106809000,0.0,0.0,0.0
2025-01-03 00:00:00-05:00,23.178581034217515,26.848838067151128,22.950968349213515,26.716064453125,69865200,0.0,0.0,0.0
2025-01-06 00:00:00-05:00,28.328325213083588,28.764582437607874,25.533427780146457,26.763484954833984,76940300,0.0,0.0,0.0
2025-01-07 00:00:00-05:00,26.05219306658799,27.161806049385344,23.994192980849473,24.60116195678711,75185900,0.0,0.0,0.0
2025-01-08 00:00:00-05:00,24.392518231032074,25.559035866497904,23.681227828167437,24.63909912109375,56871300,0.0,0.0,0.0
2025-01-10 00:00:00-05:00,24.14593624735385,25.113291585573553,23.263937707229367,24.582195281982422,50826000,0.0,0.0,0.0
2025-01-13 00:00:00-05:00,23.121677823466598,25.663355664160918,22.742323326849146,25.60645294189453,56773000,0.0,0.0,0.0
2025-01-14 00:00:00-05:00,27.038517770923967,28.06277581705826,24.49683992820797,24.752904891967773,82697800,0.0,0.0,0.0
2025-01-15 00:00:00-05:00,26.40309860802178,28.885028348966262,25.881486394988208,28.660259246826172,69815600,0.0,0.0,0.0
